DATA,LOGIN,NOME_INDICADO,NUMERADOR,DENOMINADOR,GRUPO_AGENTE
2024-04-16,Agente_46,TMA,910,165,Grupo_0
2024-08-13,Agente_31,TMA,202,10,Grupo_1
2024-11-08,Agente_44,CSAT,27,50,Grupo_1
2024-08-05,Agente_14,TMA,94,165,Grupo_3
2024-08-28,Agente_17,CSAT,8,24,Grupo_1
2024-09-15,Agente_12,Nota de Qualidade,3,8,Grupo_1
2024-09-18,Agente_23,Nota de Qualidade,8,3,Grupo_4
2024-01-05,Agente_39,TMA,98,34,Grupo_0
2024-09-17,Agente_13,CSAT,59,86,Grupo_2
2024-02-23,Agente_27,TMA,299,184,Grupo_0
2024-02-16,Agente_10,TMA,799,164,Grupo_3
2024-08-02,Agente_5,CSAT,95,42,Grupo_0
2024-06-25,Agente_24,TMA,1135,57,Grupo_1
2024-01-09,Agente_0,Nota de Qualidade,7,3,Grupo_3
2024-04-08,Agente_24,TMA,850,144,Grupo_0
2024-01-20,Agente_1,CSAT,80,37,Grupo_3
2024-08-28,Agente_31,CSAT,6,94,Grupo_2
2024-03-01,Agente_12,Nota de Qualidade,1,6,Grupo_0
2024-06-26,Agente_32,CSAT,77,82,Grupo_1
2024-12-03,Agente_31,CSAT,98,17,Grupo_3
2024-03-02,Agente_23,Nota de Qualidade,2,7,Grupo_4
2024-05-24,Agente_26,TMA,631,193,Grupo_3
2024-08-03,Agente_3,Nota de Qualidade,7,1,Grupo_4
2024-01-03,Agente_23,TMA,1099,167,Grupo_1
2024-06-08,Agente_22,Nota de Qualidade,8,2,Grupo_2
2024-08-14,Agente_28,TMA,359,175,Grupo_4
2024-09-25,Agente_33,Nota de Qualidade,2,2,Grupo_2
2024-04-29,Agente_20,TMA,320,177,Grupo_3
2024-03-29,Agente_29,Nota de Qualidade,5,3,Grupo_1
2024-11-24,Agente_25,TMA,327,21,Grupo_4
2024-03-08,Agente_19,Nota de Qualidade,8,8,Grupo_3
2024-12-22,Agente_15,CSAT,21,49,Grupo_0
2024-04-07,Agente_2,TMA,237,13,Grupo_3
2024-09-23,Agente_48,Nota de Qualidade,1,3,Grupo_2
2024-04-14,Agente_36,TMA,459,23,Grupo_1
2024-11-18,Agente_39,TMA,545,77,Grupo_1
2024-05-02,Agente_43,Nota de Qualidade,1,7,Grupo_3
2024-01-29,Agente_24,TMA,325,84,Grupo_0
2024-05-16,Agente_22,Nota de Qualidade,6,9,Grupo_2
2024-07-13,Agente_43,CSAT,25,4,Grupo_3
2024-08-13,Agente_0,TMA,545,37,Grupo_3
2024-11-27,Agente_32,CSAT,1,66,Grupo_1
2024-06-18,Agente_14,TMA,439,66,Grupo_2
2024-01-09,Agente_16,TMA,466,160,Grupo_0
2024-02-09,Agente_33,TMA,336,112,Grupo_1
2024-01-25,Agente_16,Nota de Qualidade,8,5,Grupo_3
2024-09-17,Agente_40,CSAT,48,77,Grupo_1
2024-08-13,Agente_43,TMA,458,165,Grupo_1
2024-05-03,Agente_3,Nota de Qualidade,2,7,Grupo_4
2024-02-07,Agente_12,TMA,1015,199,Grupo_1
2024-11-23,Agente_3,Nota de Qualidade,2,7,Grupo_1
2024-09-07,Agente_6,TMA,387,180,Grupo_2
2024-06-24,Agente_45,CSAT,88,58,Grupo_1
2024-03-30,Agente_8,CSAT,51,76,Grupo_0
2024-02-06,Agente_22,TMA,1152,55,Grupo_3
2024-11-11,Agente_32,Nota de Qualidade,8,9,Grupo_2
2024-06-24,Agente_32,TMA,1118,198,Grupo_1
2024-10-10,Agente_19,Nota de Qualidade,9,8,Grupo_0
2024-03-21,Agente_3,TMA,344,47,Grupo_3
2024-04-23,Agente_0,Nota de Qualidade,4,8,Grupo_2
2024-02-09,Agente_41,CSAT,18,46,Grupo_0
2024-10-27,Agente_33,TMA,1028,163,Grupo_1
2024-08-11,Agente_26,CSAT,24,35,Grupo_4
2024-11-13,Agente_20,CSAT,35,14,Grupo_4
2024-12-14,Agente_23,TMA,827,65,Grupo_2
2024-04-24,Agente_14,TMA,705,41,Grupo_0
2024-07-04,Agente_34,Nota de Qualidade,9,1,Grupo_3
2024-11-18,Agente_24,Nota de Qualidade,7,5,Grupo_0
2024-02-25,Agente_8,CSAT,52,58,Grupo_4
2024-02-09,Agente_16,Nota de Qualidade,4,3,Grupo_2
2024-12-19,Agente_20,Nota de Qualidade,3,5,Grupo_1
2024-02-09,Agente_12,TMA,326,36,Grupo_0
2024-12-12,Agente_2,Nota de Qualidade,1,6,Grupo_4
2024-08-24,Agente_3,CSAT,65,84,Grupo_3
2024-10-15,Agente_3,Nota de Qualidade,0,4,Grupo_2
2024-09-18,Agente_42,CSAT,13,7,Grupo_1
2024-08-03,Agente_27,TMA,675,156,Grupo_0
2024-05-26,Agente_6,CSAT,0,31,Grupo_3
2024-12-01,Agente_25,Nota de Qualidade,6,4,Grupo_1
2024-06-16,Agente_10,TMA,1174,67,Grupo_4
2024-04-01,Agente_23,Nota de Qualidade,7,5,Grupo_4
2024-12-18,Agente_42,TMA,785,52,Grupo_3
2024-02-28,Agente_9,TMA,1157,58,Grupo_4
2024-02-28,Agente_36,Nota de Qualidade,8,1,Grupo_2
2024-10-30,Agente_12,Nota de Qualidade,2,2,Grupo_3
2024-06-17,Agente_43,TMA,234,24,Grupo_4
2024-09-25,Agente_41,TMA,122,37,Grupo_0
2024-12-28,Agente_38,Nota de Qualidade,3,1,Grupo_4
2024-02-14,Agente_18,CSAT,62,33,Grupo_2
2024-12-10,Agente_18,Nota de Qualidade,3,4,Grupo_1
2024-06-29,Agente_11,TMA,515,22,Grupo_1
2024-06-18,Agente_21,Nota de Qualidade,7,8,Grupo_4
2024-12-21,Agente_46,CSAT,29,94,Grupo_1
2024-07-09,Agente_36,Nota de Qualidade,8,1,Grupo_4
2024-06-03,Agente_29,TMA,339,106,Grupo_2
2024-07-06,Agente_45,Nota de Qualidade,6,9,Grupo_1
2024-01-07,Agente_11,TMA,680,70,Grupo_0
2024-05-12,Agente_28,TMA,548,186,Grupo_4
2024-08-22,Agente_20,Nota de Qualidade,8,6,Grupo_1
2024-02-14,Agente_10,TMA,843,158,Grupo_2
2024-11-09,Agente_36,TMA,831,161,Grupo_2
2024-09-05,Agente_47,CSAT,2,1,Grupo_0
2024-01-31,Agente_17,CSAT,93,13,Grupo_2
2024-01-23,Agente_43,CSAT,53,82,Grupo_2
2024-06-08,Agente_26,CSAT,39,11,Grupo_1
2024-12-28,Agente_36,TMA,340,109,Grupo_4
2024-06-06,Agente_47,Nota de Qualidade,3,8,Grupo_3
2024-02-08,Agente_11,TMA,407,182,Grupo_2
2024-03-22,Agente_22,TMA,606,181,Grupo_2
2024-12-21,Agente_33,TMA,461,56,Grupo_3
2024-09-14,Agente_37,Nota de Qualidade,8,9,Grupo_2
2024-07-24,Agente_22,CSAT,4,64,Grupo_1
2024-03-17,Agente_24,TMA,696,120,Grupo_1
2024-01-12,Agente_3,TMA,146,12,Grupo_3
2024-10-21,Agente_29,CSAT,36,95,Grupo_2
2024-08-11,Agente_29,TMA,920,50,Grupo_2
2024-01-13,Agente_12,Nota de Qualidade,3,3,Grupo_4
2024-02-15,Agente_41,TMA,400,145,Grupo_2
2024-06-03,Agente_48,TMA,480,134,Grupo_1
2024-04-22,Agente_13,CSAT,4,8,Grupo_0
2024-08-20,Agente_46,TMA,1087,178,Grupo_0
2024-01-17,Agente_7,TMA,375,63,Grupo_0
2024-12-25,Agente_23,Nota de Qualidade,5,3,Grupo_0
2024-08-10,Agente_17,CSAT,76,99,Grupo_2
2024-12-19,Agente_34,CSAT,67,33,Grupo_2
2024-07-06,Agente_24,Nota de Qualidade,5,1,Grupo_4
2024-12-09,Agente_16,TMA,186,102,Grupo_2
2024-12-30,Agente_31,CSAT,43,88,Grupo_0
2024-06-11,Agente_23,CSAT,8,72,Grupo_3
2024-11-21,Agente_6,TMA,905,88,Grupo_3
2024-03-14,Agente_12,TMA,145,24,Grupo_1
2024-08-20,Agente_26,CSAT,5,1,Grupo_1
2024-08-11,Agente_47,TMA,1103,173,Grupo_2
2024-11-14,Agente_4,CSAT,1,70,Grupo_3
2024-02-29,Agente_35,TMA,829,140,Grupo_0
2024-11-30,Agente_25,TMA,1090,93,Grupo_0
2024-08-09,Agente_41,Nota de Qualidade,0,9,Grupo_0
2024-02-06,Agente_44,TMA,960,111,Grupo_2
2024-10-04,Agente_30,Nota de Qualidade,1,1,Grupo_2
2024-07-14,Agente_9,TMA,1108,183,Grupo_4
2024-12-17,Agente_45,CSAT,14,69,Grupo_0
2024-08-29,Agente_25,CSAT,16,21,Grupo_0
2024-11-19,Agente_21,TMA,1138,116,Grupo_2
2024-08-06,Agente_11,TMA,709,194,Grupo_2
2024-07-10,Agente_31,CSAT,64,37,Grupo_4
2024-01-17,Agente_26,TMA,1195,16,Grupo_4
2024-01-12,Agente_32,Nota de Qualidade,7,2,Grupo_1
2024-07-11,Agente_19,Nota de Qualidade,0,4,Grupo_3
2024-01-22,Agente_38,Nota de Qualidade,3,6,Grupo_0
2024-04-29,Agente_40,Nota de Qualidade,0,1,Grupo_0
2024-07-28,Agente_39,Nota de Qualidade,2,5,Grupo_4
2024-11-01,Agente_12,TMA,1031,158,Grupo_4
2024-09-26,Agente_13,TMA,712,114,Grupo_1
2024-07-10,Agente_43,Nota de Qualidade,1,1,Grupo_3
2024-06-23,Agente_39,TMA,853,141,Grupo_1
2024-10-11,Agente_21,TMA,734,109,Grupo_3
2024-07-22,Agente_17,Nota de Qualidade,8,4,Grupo_0
2024-06-12,Agente_47,TMA,1177,77,Grupo_1
2024-09-07,Agente_28,TMA,850,115,Grupo_4
2024-08-14,Agente_42,TMA,1145,138,Grupo_1
2024-01-07,Agente_15,Nota de Qualidade,3,3,Grupo_1
2024-01-29,Agente_45,TMA,601,138,Grupo_0
2024-02-02,Agente_34,CSAT,47,19,Grupo_4
2024-05-13,Agente_33,CSAT,51,85,Grupo_4
2024-03-19,Agente_2,Nota de Qualidade,5,2,Grupo_2
2024-02-27,Agente_3,CSAT,65,6,Grupo_2
2024-01-26,Agente_4,Nota de Qualidade,4,1,Grupo_2
2024-08-13,Agente_9,CSAT,18,91,Grupo_0
2024-10-11,Agente_28,CSAT,36,63,Grupo_1
2024-01-04,Agente_31,CSAT,28,60,Grupo_4
2024-04-08,Agente_30,Nota de Qualidade,1,1,Grupo_4
2024-02-08,Agente_1,Nota de Qualidade,8,5,Grupo_1
2024-09-27,Agente_11,TMA,981,45,Grupo_4
2024-10-11,Agente_26,Nota de Qualidade,2,7,Grupo_1
2024-06-05,Agente_4,CSAT,80,47,Grupo_0
2024-03-15,Agente_36,CSAT,75,44,Grupo_0
2024-10-14,Agente_26,Nota de Qualidade,3,7,Grupo_0
2024-05-09,Agente_22,Nota de Qualidade,9,5,Grupo_1
2024-06-23,Agente_32,Nota de Qualidade,3,4,Grupo_1
2024-03-24,Agente_3,TMA,1149,161,Grupo_3
2024-01-22,Agente_20,CSAT,79,12,Grupo_4
2024-01-27,Agente_23,TMA,459,173,Grupo_4
2024-07-13,Agente_43,TMA,189,199,Grupo_3
2024-12-02,Agente_30,CSAT,63,29,Grupo_3
2024-08-23,Agente_43,CSAT,91,74,Grupo_0
2024-04-01,Agente_47,Nota de Qualidade,6,3,Grupo_3
2024-01-21,Agente_23,Nota de Qualidade,6,1,Grupo_1
2024-10-29,Agente_48,TMA,1036,189,Grupo_2
2024-12-22,Agente_9,Nota de Qualidade,3,4,Grupo_1
2024-03-24,Agente_48,Nota de Qualidade,8,6,Grupo_3
2024-09-18,Agente_48,CSAT,2,54,Grupo_4
2024-05-26,Agente_49,CSAT,65,18,Grupo_1
2024-09-13,Agente_1,Nota de Qualidade,6,3,Grupo_4
2024-02-27,Agente_30,CSAT,6,35,Grupo_1
2024-01-15,Agente_24,Nota de Qualidade,1,4,Grupo_4
2024-06-10,Agente_3,CSAT,83,83,Grupo_1
2024-06-11,Agente_10,CSAT,79,85,Grupo_4
2024-11-15,Agente_16,CSAT,92,60,Grupo_2
2024-10-07,Agente_43,CSAT,23,93,Grupo_0
2024-10-06,Agente_1,Nota de Qualidade,3,7,Grupo_1
2024-01-12,Agente_5,TMA,199,103,Grupo_2
2024-09-30,Agente_8,CSAT,52,64,Grupo_0
2024-09-27,Agente_4,Nota de Qualidade,3,5,Grupo_1
2024-07-26,Agente_19,Nota de Qualidade,3,8,Grupo_2
2024-01-27,Agente_28,CSAT,47,8,Grupo_2
2024-03-12,Agente_20,TMA,652,183,Grupo_2
2024-02-29,Agente_8,CSAT,43,67,Grupo_3
2024-05-24,Agente_27,Nota de Qualidade,3,2,Grupo_4
2024-04-02,Agente_7,TMA,505,30,Grupo_0
2024-11-04,Agente_30,Nota de Qualidade,7,2,Grupo_4
2024-01-08,Agente_19,CSAT,40,29,Grupo_4
2024-03-19,Agente_26,TMA,418,143,Grupo_4
2024-01-27,Agente_7,Nota de Qualidade,7,2,Grupo_2
2024-06-22,Agente_20,Nota de Qualidade,4,4,Grupo_4
2024-02-19,Agente_27,Nota de Qualidade,7,1,Grupo_3
2024-07-17,Agente_22,CSAT,11,24,Grupo_1
2024-12-14,Agente_5,TMA,1120,12,Grupo_2
2024-06-29,Agente_2,CSAT,26,53,Grupo_0
2024-01-24,Agente_4,CSAT,99,17,Grupo_1
2024-11-11,Agente_8,CSAT,14,39,Grupo_1
2024-02-15,Agente_6,TMA,801,148,Grupo_1
2024-01-15,Agente_3,CSAT,11,32,Grupo_4
2024-06-01,Agente_38,CSAT,26,44,Grupo_4
2024-08-09,Agente_4,CSAT,42,91,Grupo_2
2024-07-24,Agente_10,CSAT,48,93,Grupo_4
2024-09-29,Agente_14,Nota de Qualidade,8,3,Grupo_4
2024-08-23,Agente_33,CSAT,28,85,Grupo_4
2024-12-05,Agente_12,Nota de Qualidade,2,5,Grupo_2
2024-08-15,Agente_47,CSAT,47,74,Grupo_2
2024-01-09,Agente_6,TMA,979,29,Grupo_3
2024-06-14,Agente_39,Nota de Qualidade,4,5,Grupo_3
2024-11-14,Agente_5,Nota de Qualidade,9,2,Grupo_3
2024-08-01,Agente_38,Nota de Qualidade,6,7,Grupo_3
2024-04-26,Agente_49,Nota de Qualidade,8,9,Grupo_1
2024-12-09,Agente_29,TMA,927,78,Grupo_1
2024-03-12,Agente_21,CSAT,89,75,Grupo_3
2024-03-04,Agente_24,Nota de Qualidade,9,8,Grupo_3
2024-07-23,Agente_27,TMA,973,149,Grupo_0
2024-07-27,Agente_19,Nota de Qualidade,8,4,Grupo_1
2024-03-12,Agente_38,CSAT,16,85,Grupo_0
2024-10-03,Agente_2,Nota de Qualidade,6,5,Grupo_0
2024-09-30,Agente_4,TMA,680,172,Grupo_4
2024-11-15,Agente_0,CSAT,26,87,Grupo_2
2024-12-03,Agente_14,TMA,588,20,Grupo_1
2024-04-04,Agente_25,CSAT,0,92,Grupo_3
2024-06-14,Agente_2,CSAT,81,49,Grupo_3
2024-02-01,Agente_39,CSAT,40,20,Grupo_2
2024-01-11,Agente_40,Nota de Qualidade,6,5,Grupo_1
2024-10-27,Agente_46,TMA,441,153,Grupo_3
2024-08-04,Agente_41,TMA,98,118,Grupo_3
2024-10-15,Agente_33,TMA,488,73,Grupo_4
2024-04-11,Agente_4,CSAT,46,23,Grupo_0
2024-09-23,Agente_30,Nota de Qualidade,0,1,Grupo_3
2024-08-01,Agente_12,CSAT,18,98,Grupo_1
2024-06-27,Agente_42,TMA,265,76,Grupo_2
2024-03-28,Agente_0,Nota de Qualidade,6,9,Grupo_4
2024-02-10,Agente_21,Nota de Qualidade,0,3,Grupo_1
2024-03-16,Agente_14,Nota de Qualidade,5,9,Grupo_4
2024-02-15,Agente_25,TMA,64,38,Grupo_0
2024-06-08,Agente_17,Nota de Qualidade,4,6,Grupo_3
2024-03-20,Agente_47,Nota de Qualidade,1,4,Grupo_1
2024-11-05,Agente_8,CSAT,46,29,Grupo_2
2024-03-26,Agente_0,CSAT,79,17,Grupo_0
2024-04-01,Agente_42,Nota de Qualidade,3,2,Grupo_0
2024-05-27,Agente_8,Nota de Qualidade,5,6,Grupo_4
2024-06-09,Agente_22,CSAT,8,32,Grupo_0
2024-07-20,Agente_42,CSAT,87,33,Grupo_1
2024-08-29,Agente_44,CSAT,76,99,Grupo_4
2024-12-18,Agente_1,TMA,897,58,Grupo_0
2024-01-02,Agente_13,TMA,729,111,Grupo_2
2024-08-12,Agente_37,CSAT,15,65,Grupo_1
2024-10-15,Agente_39,Nota de Qualidade,9,2,Grupo_2
2024-08-20,Agente_17,CSAT,85,90,Grupo_2
2024-03-17,Agente_15,TMA,1011,174,Grupo_4
2024-04-25,Agente_28,Nota de Qualidade,0,2,Grupo_3
2024-06-02,Agente_43,TMA,850,75,Grupo_4
2024-04-12,Agente_10,Nota de Qualidade,6,7,Grupo_1
2024-07-12,Agente_5,TMA,942,37,Grupo_1
2024-06-14,Agente_2,Nota de Qualidade,5,4,Grupo_4
2024-12-24,Agente_13,Nota de Qualidade,0,9,Grupo_3
2024-03-30,Agente_1,Nota de Qualidade,1,9,Grupo_4
2024-06-22,Agente_31,Nota de Qualidade,7,1,Grupo_1
2024-05-01,Agente_30,TMA,1014,128,Grupo_3
2024-05-22,Agente_10,TMA,424,35,Grupo_1
2024-04-15,Agente_21,Nota de Qualidade,2,9,Grupo_3
2024-10-31,Agente_2,Nota de Qualidade,4,3,Grupo_3
2024-12-25,Agente_49,TMA,1059,21,Grupo_4
2024-11-12,Agente_30,Nota de Qualidade,2,7,Grupo_4
2024-05-02,Agente_32,Nota de Qualidade,6,7,Grupo_4
2024-01-09,Agente_23,Nota de Qualidade,0,5,Grupo_3
2024-09-18,Agente_0,CSAT,59,43,Grupo_3
2024-03-13,Agente_43,Nota de Qualidade,0,7,Grupo_1
2024-12-24,Agente_14,CSAT,92,88,Grupo_2
2024-08-10,Agente_36,Nota de Qualidade,6,1,Grupo_4
2024-02-10,Agente_26,TMA,410,169,Grupo_1
2024-07-22,Agente_37,CSAT,18,95,Grupo_1
2024-09-20,Agente_47,CSAT,38,20,Grupo_0
2024-11-23,Agente_26,Nota de Qualidade,2,6,Grupo_4
2024-06-26,Agente_43,Nota de Qualidade,9,6,Grupo_1
2024-12-13,Agente_11,CSAT,41,15,Grupo_0
2024-11-13,Agente_2,TMA,602,198,Grupo_4
2024-03-24,Agente_29,TMA,512,194,Grupo_3
2024-11-13,Agente_31,Nota de Qualidade,3,2,Grupo_0
2024-04-20,Agente_22,TMA,942,69,Grupo_3
2024-09-07,Agente_1,TMA,634,188,Grupo_2
2024-01-07,Agente_6,Nota de Qualidade,3,4,Grupo_2
2024-03-24,Agente_33,TMA,1184,176,Grupo_2
2024-07-26,Agente_31,Nota de Qualidade,3,7,Grupo_2
2024-11-09,Agente_38,CSAT,56,3,Grupo_1
2024-01-22,Agente_31,Nota de Qualidade,4,4,Grupo_2
2024-01-03,Agente_42,CSAT,95,25,Grupo_1
2024-05-06,Agente_42,CSAT,20,80,Grupo_1
2024-10-23,Agente_13,TMA,939,179,Grupo_4
2024-07-06,Agente_2,TMA,828,32,Grupo_1
2024-12-27,Agente_45,TMA,422,122,Grupo_1
2024-01-14,Agente_31,Nota de Qualidade,7,9,Grupo_2
2024-01-12,Agente_42,TMA,353,56,Grupo_1
2024-03-27,Agente_35,CSAT,34,78,Grupo_3
2024-01-12,Agente_16,TMA,132,12,Grupo_2
2024-01-25,Agente_47,TMA,1188,53,Grupo_0
2024-10-27,Agente_2,Nota de Qualidade,3,5,Grupo_2
2024-08-30,Agente_9,Nota de Qualidade,0,1,Grupo_1
2024-05-01,Agente_46,CSAT,69,58,Grupo_3
2024-05-26,Agente_39,Nota de Qualidade,0,2,Grupo_2
2024-02-24,Agente_17,TMA,696,167,Grupo_3
2024-08-25,Agente_2,Nota de Qualidade,2,7,Grupo_0
2024-12-21,Agente_38,CSAT,63,66,Grupo_0
2024-06-21,Agente_9,TMA,304,66,Grupo_4
2024-08-08,Agente_8,CSAT,43,12,Grupo_4
2024-04-28,Agente_45,Nota de Qualidade,9,8,Grupo_2
2024-11-04,Agente_45,Nota de Qualidade,7,2,Grupo_4
2024-07-01,Agente_10,CSAT,0,58,Grupo_3
2024-10-14,Agente_32,TMA,822,103,Grupo_4
2024-11-02,Agente_35,Nota de Qualidade,6,6,Grupo_3
2024-10-26,Agente_25,Nota de Qualidade,9,9,Grupo_4
2024-03-22,Agente_26,TMA,261,54,Grupo_4
2024-07-29,Agente_37,Nota de Qualidade,5,6,Grupo_4
2024-05-29,Agente_21,CSAT,16,79,Grupo_1
2024-02-06,Agente_25,Nota de Qualidade,6,8,Grupo_1
2024-12-17,Agente_21,Nota de Qualidade,4,2,Grupo_4
2024-11-07,Agente_4,TMA,1037,164,Grupo_3
2024-12-26,Agente_34,CSAT,20,87,Grupo_2
2024-02-28,Agente_1,TMA,962,198,Grupo_0
2024-05-10,Agente_34,Nota de Qualidade,3,3,Grupo_1
2024-07-20,Agente_8,Nota de Qualidade,8,7,Grupo_4
2024-08-30,Agente_48,TMA,829,26,Grupo_0
2024-02-04,Agente_17,TMA,557,134,Grupo_1
2024-04-02,Agente_42,TMA,263,140,Grupo_2
2024-07-25,Agente_11,CSAT,20,78,Grupo_3
2024-12-18,Agente_2,Nota de Qualidade,2,9,Grupo_4
2024-11-27,Agente_17,TMA,1199,64,Grupo_2
2024-10-31,Agente_37,Nota de Qualidade,3,3,Grupo_1
2024-12-15,Agente_6,CSAT,73,17,Grupo_4
2024-07-31,Agente_32,CSAT,88,61,Grupo_0
2024-06-07,Agente_5,CSAT,90,97,Grupo_3
2024-01-24,Agente_17,CSAT,74,13,Grupo_1
2024-10-19,Agente_44,Nota de Qualidade,0,1,Grupo_3
2024-01-04,Agente_21,CSAT,84,80,Grupo_4
2024-08-07,Agente_38,CSAT,86,74,Grupo_2
2024-12-29,Agente_8,TMA,1131,95,Grupo_3
2024-01-20,Agente_34,CSAT,69,47,Grupo_0
2024-05-31,Agente_22,TMA,287,19,Grupo_1
2024-02-19,Agente_11,CSAT,56,80,Grupo_0
2024-06-25,Agente_23,CSAT,12,61,Grupo_3
2024-04-05,Agente_49,TMA,399,77,Grupo_2
2024-04-14,Agente_39,CSAT,83,86,Grupo_2
2024-09-06,Agente_8,Nota de Qualidade,6,9,Grupo_0
2024-04-26,Agente_12,Nota de Qualidade,2,8,Grupo_4
2024-12-19,Agente_39,CSAT,23,77,Grupo_4
2024-08-15,Agente_41,Nota de Qualidade,9,5,Grupo_2
2024-03-06,Agente_16,TMA,67,181,Grupo_0
2024-11-30,Agente_6,CSAT,79,96,Grupo_0
2024-09-18,Agente_16,CSAT,33,35,Grupo_0
2024-10-21,Agente_49,TMA,667,59,Grupo_3
2024-08-30,Agente_23,TMA,533,191,Grupo_4
2024-07-04,Agente_1,TMA,673,186,Grupo_4
2024-09-02,Agente_34,CSAT,1,72,Grupo_3
2024-05-04,Agente_27,TMA,169,146,Grupo_1
2024-09-24,Agente_18,TMA,1024,112,Grupo_3
2024-05-10,Agente_32,Nota de Qualidade,8,9,Grupo_0
2024-08-24,Agente_20,Nota de Qualidade,3,4,Grupo_3
2024-01-18,Agente_9,CSAT,78,3,Grupo_0
2024-02-09,Agente_45,Nota de Qualidade,7,5,Grupo_2
2024-01-21,Agente_44,Nota de Qualidade,6,6,Grupo_0
2024-08-12,Agente_8,TMA,1193,82,Grupo_4
2024-12-20,Agente_37,TMA,857,28,Grupo_3
2024-10-08,Agente_5,Nota de Qualidade,5,3,Grupo_0
2024-01-08,Agente_41,Nota de Qualidade,1,3,Grupo_1
2024-04-09,Agente_34,Nota de Qualidade,1,2,Grupo_2
2024-08-27,Agente_17,CSAT,26,87,Grupo_1
2024-03-27,Agente_18,CSAT,95,99,Grupo_1
2024-10-24,Agente_4,CSAT,39,18,Grupo_1
2024-01-14,Agente_24,Nota de Qualidade,6,3,Grupo_2
2024-11-29,Agente_10,Nota de Qualidade,8,7,Grupo_2
2024-01-02,Agente_9,CSAT,94,57,Grupo_2
2024-10-19,Agente_16,CSAT,1,38,Grupo_2
2024-11-20,Agente_35,Nota de Qualidade,4,2,Grupo_1
2024-02-10,Agente_25,TMA,511,97,Grupo_4
2024-11-13,Agente_30,CSAT,76,85,Grupo_4
2024-11-11,Agente_31,Nota de Qualidade,8,1,Grupo_2
2024-04-20,Agente_20,Nota de Qualidade,3,5,Grupo_3
2024-01-14,Agente_17,TMA,286,39,Grupo_0
2024-08-18,Agente_17,Nota de Qualidade,4,3,Grupo_3
2024-03-24,Agente_0,Nota de Qualidade,6,3,Grupo_3
2024-05-09,Agente_13,CSAT,93,34,Grupo_3
2024-08-18,Agente_7,CSAT,72,76,Grupo_4
2024-11-21,Agente_1,TMA,881,38,Grupo_0
2024-05-24,Agente_14,TMA,453,36,Grupo_3
2024-12-10,Agente_33,Nota de Qualidade,2,5,Grupo_2
2024-01-28,Agente_35,CSAT,60,96,Grupo_4
2024-03-06,Agente_0,TMA,80,140,Grupo_2
2024-06-11,Agente_20,TMA,526,154,Grupo_2
2024-08-16,Agente_41,TMA,712,115,Grupo_3
2024-09-17,Agente_0,Nota de Qualidade,1,5,Grupo_2
2024-06-12,Agente_31,CSAT,22,65,Grupo_0
2024-10-27,Agente_19,TMA,239,70,Grupo_2
2024-10-29,Agente_46,CSAT,25,15,Grupo_3
2024-10-13,Agente_35,TMA,81,98,Grupo_2
2024-01-10,Agente_38,TMA,636,163,Grupo_4
2024-07-13,Agente_29,CSAT,20,24,Grupo_4
2024-04-27,Agente_6,CSAT,15,32,Grupo_4
2024-09-26,Agente_21,CSAT,15,77,Grupo_1
2024-03-20,Agente_49,Nota de Qualidade,9,2,Grupo_4
2024-04-02,Agente_44,TMA,1191,134,Grupo_4
2024-09-22,Agente_9,Nota de Qualidade,7,9,Grupo_1
2024-11-27,Agente_7,CSAT,2,55,Grupo_4
2024-12-15,Agente_26,TMA,359,167,Grupo_3
2024-12-26,Agente_9,Nota de Qualidade,8,3,Grupo_4
2024-09-13,Agente_13,TMA,480,197,Grupo_4
2024-05-12,Agente_45,Nota de Qualidade,7,6,Grupo_1
2024-10-02,Agente_10,CSAT,25,58,Grupo_3
2024-09-20,Agente_5,Nota de Qualidade,8,3,Grupo_2
2024-06-19,Agente_20,TMA,599,144,Grupo_0
2024-01-01,Agente_32,TMA,1177,174,Grupo_3
2024-11-08,Agente_18,TMA,543,14,Grupo_2
2024-03-04,Agente_38,TMA,216,61,Grupo_3
2024-10-10,Agente_23,CSAT,22,6,Grupo_2
2024-04-30,Agente_17,Nota de Qualidade,3,9,Grupo_2
2024-04-16,Agente_34,CSAT,32,49,Grupo_3
2024-06-23,Agente_42,CSAT,40,80,Grupo_1
2024-07-22,Agente_36,CSAT,54,98,Grupo_3
2024-06-13,Agente_18,TMA,352,125,Grupo_3
2024-10-31,Agente_23,TMA,588,41,Grupo_2
2024-04-29,Agente_33,TMA,536,34,Grupo_0
2024-02-13,Agente_21,Nota de Qualidade,5,6,Grupo_2
2024-11-07,Agente_3,TMA,749,97,Grupo_4
2024-06-04,Agente_9,Nota de Qualidade,7,3,Grupo_3
2024-07-25,Agente_1,TMA,498,48,Grupo_3
2024-04-17,Agente_7,TMA,1104,152,Grupo_1
2024-09-07,Agente_32,CSAT,99,97,Grupo_2
2024-11-29,Agente_37,CSAT,80,84,Grupo_1
2024-05-09,Agente_42,CSAT,0,80,Grupo_3
2024-10-19,Agente_27,Nota de Qualidade,1,7,Grupo_2
2024-01-20,Agente_9,Nota de Qualidade,1,1,Grupo_2
2024-10-08,Agente_44,TMA,1141,135,Grupo_4
2024-10-11,Agente_0,Nota de Qualidade,8,5,Grupo_4
2024-01-01,Agente_33,TMA,111,55,Grupo_0
2024-04-28,Agente_2,Nota de Qualidade,0,3,Grupo_4
